"Season_End_Year","Squad","Comp","Age_Generales","Num_Players_Generales","Mn_per_Start_Starts_Generales","Mn_per_Sub_Subs_Generales","unSub_Subs_Generales","PPM_Team.Success_Generales","Fld_Generales","Fls_Generales","indiscipline_index_Generales","num_Aerial_Generales","Gls_Standard_Ataque","G_minus_xG_Expected_Ataque","Sh_per_90_Standard_Ataque","Acc_shot_Ataque","xG_per_SoT_Expected_Ataque","SCA90_SCA_Ataque","PassLive_GCA_Ataque","PassDead_GCA_Ataque","GCA90_SCA_Ataque","Sh_SCA_percent_Ataque","Fld_SCA_percent_Ataque","Def_SCA_percent_Ataque","Cmp_Total_Transiciones","Att_Short_percent_Transiciones","Att_Medium_percent_Transiciones","Att_Long_percent_Transiciones","Final_Third_percent_Transiciones","TB_Pass_Transiciones","Crs_Pass_Transiciones","Sw_Pass_Transiciones","In_Corner_percent_Transiciones","Out_Corner_percent_Transiciones","Str_Corner_percent_Transiciones","PrgDist_Carries_Transiciones","Att_Take_Transiciones","DefPen_Touches_percent_Transiciones","Def3rd_Touches_percent_Transiciones","Mid3rd_Touches_percent_Transiciones","Att3rd_Touches_percent_Transiciones","AttPen_Touches_percent_Transiciones","Tkl_Tackles_Defensa","Int_Defensa","Att_Challenges_Defensa","Blocks_Blocks_Defensa","Tkl_Tackles_Defensa.1","Def3rd_Tackles_percent_Defensa","Mid3rd_Tackles_percent_Defensa","Att3rd_Tackles_percent_Defensa","Num_Players_Porteria","GA90_Porteria","PSxG_per_SoT_Expected_Porteria","CS_percent_Porteria","Att_Launched_Porteria","Opp_Crosses_Porteria","AvgLen_Goal_Porteria","AvgLen_Passes_Porteria","CK_Goals_Porteria"
"2019","Arsenal","Premier League",26.7,28,83,26,153,1.84,455,412,84,1192,69,8.9,12.16,0.344155844155844,0.377987421383648,21.87,91,6,0.139460448102423,0.0409145607701564,0.02647412755716,0.0144404332129964,18425,0.4265821100714,0.374739456295179,0.127810545922214,0.0662143826322931,65,605,152,0.282296650717703,0.311004784688995,0.00956937799043062,44451,536,0.0921259842519685,0.299812523434571,0.464229471316085,0.243419572553431,0.0368953880764904,609,412,535,424,609,0.482758620689655,0.38752052545156,0.129720853858785,2,1.34,0.26,21.1,478,489,45.5,31.5,3
"2019","Atalanta","Serie A",26.5,27,84,22,311,1.82,501,445,77,1179,75,2.8,16.76,0.335949764521193,0.337383177570093,30.21,100,8,0.119496855345912,0.0653310104529617,0.0270034843205575,0.0130662020905923,18142,0.431371663429836,0.375863782123662,0.129172124113635,0.0729247051041781,47,801,212,0.504132231404959,0.442148760330579,0.00826446280991736,46783,654,0.0727526711216823,0.261373503983086,0.457733982708499,0.291010684486729,0.0414165439649639,638,454,577,433,638,0.435736677115987,0.434169278996865,0.130094043887147,3,1.21,0.27,23.7,457,448,52.8,30.3,6
"2019","Athletic Club","La Liga",27.6,27,85,19,153,1.39,492,580,140,1646,39,-4.4,10,0.347368421052632,0.328787878787879,18.24,49,5,0.100877192982456,0.0606060606060606,0.0649350649350649,0.012987012987013,13195,0.400136487716106,0.351910828025478,0.181813011828935,0.08101553618795,49,728,185,0.366013071895425,0.470588235294118,0.0196078431372549,31442,542,0.089778685101842,0.290678791815525,0.472973599962882,0.246833387463462,0.0326172690576718,643,453,646,414,643,0.483670295489891,0.381026438569207,0.135303265940902,2,1.18,0.32,26.3,825,508,62.7,36.7,6
"2019","Atlético Madrid","La Liga",26.4,29,83,26,160,2,453,476,129,1261,53,5.7,11.58,0.352272727272727,0.305161290322581,20.74,63,3,0.112825458052073,0.050761421319797,0.067258883248731,0.0139593908629442,14943,0.454875355001578,0.318817713263911,0.147733249184811,0.0754868500301144,77,590,144,0.382488479262673,0.442396313364055,0,34534,572,0.0833801842321498,0.274142628551658,0.466418717294469,0.267958309907884,0.0330839423950179,784,463,700,374,784,0.512755102040816,0.380102040816327,0.107142857142857,2,0.76,0.28,52.6,596,555,57.2,33.3,4
"2019","Augsburg","Bundesliga",26.5,30,85,22,144,0.94,349,458,59,1353,50,4.7,13.24,0.346666666666667,0.290384615384615,22.53,54,4,0.105636928539725,0.0704960835509138,0.0548302872062663,0.0234986945169713,10999,0.369109252621797,0.357825567502987,0.191756272401434,0.0716428766251477,22,603,146,0.26056338028169,0.556338028169014,0.0704225352112676,26312,407,0.113562005277045,0.345646437994723,0.461846965699208,0.204591029023747,0.0312928759894459,591,467,515,404,591,0.473773265651438,0.44331641285956,0.0829103214890017,3,2.09,0.32,14.7,491,470,42.4,36.9,8
"2019","Barcelona","La Liga",27.7,30,84,21,154,2.29,550,410,87,814,88,12.2,14.5,0.439201451905626,0.313223140495868,26.32,113,7,0.158054711246201,0.042,0.066,0.009,23263,0.465100595706418,0.373796410775168,0.107789142407553,0.0776769978076774,148,394,219,0.331707317073171,0.160975609756098,0.00975609756097561,52422,753,0.0717904849641377,0.241001513456603,0.490261235770218,0.276370336250576,0.0343817858787919,537,391,492,360,537,0.405959031657356,0.432029795158287,0.162011173184358,2,0.95,0.3,44.7,244,440,37.8,26,2
"2019","Bayern Munich","Bundesliga",27.4,24,85,20,133,2.29,342,312,56,966,86,0.4,18.62,0.398104265402844,0.33968253968254,33.38,98,10,0.129418813660875,0.0775330396475771,0.0475770925110132,0.0105726872246696,20441,0.399056130972269,0.407951887738055,0.135065152021383,0.0770999461865858,47,777,209,0.390243902439024,0.435540069686411,0.00696864111498258,49369,683,0.0575929657446419,0.234401905110826,0.506063381571716,0.26730170360872,0.0449166514013556,465,336,410,313,465,0.36989247311828,0.451612903225806,0.178494623655914,2,0.94,0.32,35.3,261,249,30.9,26.6,3
"2019","Betis","La Liga",26.7,25,84,21,153,1.32,548,435,93,930,43,-4.1,11.47,0.357798165137615,0.301923076923077,20.58,57,0,0.0971817298347911,0.030690537084399,0.0703324808184143,0.0179028132992327,19411,0.434611516767959,0.386734292335272,0.123081631760745,0.0658904744732368,50,590,234,0.311827956989247,0.306451612903226,0.0913978494623656,48124,717,0.0878484418204917,0.289514983932442,0.475524998131679,0.243442194155893,0.0308646588446304,615,361,544,382,615,0.502439024390244,0.369105691056911,0.128455284552846,2,1.37,0.31,28.9,337,466,36.8,30.6,8
"2019","Bologna","Serie A",27,29,85,19,339,1.16,519,516,124,1464,45,-1.8,13.03,0.319191919191919,0.29620253164557,23.13,57,9,0.0899265023778643,0.0614334470989761,0.0602957906712173,0.0182025028441411,12019,0.389244076720572,0.378024319919769,0.175692616271781,0.0834512022630834,11,737,110,0.516908212560386,0.198067632850242,0.0144927536231884,33445,542,0.110049731646068,0.317100792751982,0.452705696981634,0.242552562903146,0.0355015017972328,689,372,631,463,689,0.529753265602322,0.365747460087083,0.104499274310595,1,1.47,0.27,26.3,543,599,46.7,36.4,4
"2019","Bordeaux","Ligue 1",25.3,33,84,22,156,1.08,497,545,94,1381,34,-5.7,11.08,0.311163895486936,0.303053435114504,19.74,44,3,0.0785207700101317,0.0386666666666667,0.056,0.0186666666666667,14526,0.423509773302461,0.357762102202358,0.156103602390824,0.0691174445821286,47,658,154,0.589285714285714,0.30952380952381,0.0119047619047619,37229,657,0.0961245704841025,0.321125657866122,0.49145317733026,0.198599451959462,0.0241833761036927,720,391,666,394,720,0.498611111111111,0.420833333333333,0.0805555555555556,2,1.11,0.27,26.3,601,598,48.9,37.6,11
"2019","Bournemouth","Premier League",26.6,28,86,17,162,1.18,441,340,64,1437,55,1.7,11.5,0.350114416475973,0.348366013071895,20.74,64,9,0.125843780135005,0.049492385786802,0.0596446700507614,0.0190355329949239,13505,0.439206798866856,0.364645892351275,0.141019830028329,0.0724916697519437,57,613,84,0.387434554973822,0.303664921465969,0.0104712041884817,36536,578,0.110376375741655,0.342452103809049,0.430590153539562,0.238099551610127,0.038362244666878,525,371,494,405,525,0.542857142857143,0.352380952380952,0.104761904761905,3,1.84,0.3,26.3,512,596,48.7,36.6,6
"2019","Brighton","Premier League",27.4,21,84,22,167,0.95,301,463,80,1604,35,-0.3,9.58,0.271978021978022,0.356565656565657,17.03,29,9,0.085143863769818,0.0540958268933539,0.0695517774343122,0.0200927357032458,11491,0.384479271991911,0.350669868554095,0.202350859453994,0.0771908450091376,15,636,188,0.576923076923077,0.282051282051282,0.0256410256410256,26537,516,0.121654981732004,0.347091932457786,0.44707218327244,0.21556235805273,0.0286856917152167,679,463,582,415,679,0.53460972017673,0.350515463917526,0.114874815905744,2,1.58,0.28,18.4,822,561,59.4,42.7,5
"2019","Burnley","Premier League",28,23,86,18,180,1.05,356,360,79,2041,43,-1.4,9.42,0.312849162011173,0.396428571428571,16.42,45,8,0.110840438489647,0.0881410256410256,0.0833333333333333,0.00801282051282051,10134,0.373149462583654,0.323801798147773,0.234097208138985,0.0867377146240379,35,692,108,0.705035971223022,0.158273381294964,0.0647482014388489,21370,370,0.132471728594507,0.318098910834332,0.462504559904112,0.229037469383501,0.0330397623638543,584,367,539,516,584,0.479452054794521,0.421232876712329,0.0993150684931507,2,1.79,0.28,21.1,957,643,63,48.2,8
"2019","Caen","Ligue 1",25.8,26,83,23,153,0.87,500,559,115,1578,29,-2,8.71,0.27190332326284,0.344444444444444,15.26,34,4,0.0910878112712975,0.053448275862069,0.0879310344827586,0.0189655172413793,11472,0.374065480794019,0.349252384635215,0.221448827017273,0.0649407252440725,19,647,209,0.373015873015873,0.515873015873016,0.00793650793650794,26317,535,0.109912609238452,0.343620474406991,0.489088639200999,0.17792759051186,0.0224719101123595,709,489,621,403,709,0.526093088857546,0.382228490832158,0.0916784203102962,1,1.42,0.31,23.7,772,606,54.6,41.3,5
"2019","Cagliari","Serie A",27.9,30,84,21,310,1.08,454,573,145,1608,35,-7.1,11.39,0.286374133949192,0.339516129032258,19.92,43,8,0.0843373493975904,0.0634081902245707,0.0449141347424042,0.0184940554821664,14474,0.390281384134386,0.358592549414445,0.175189444120608,0.0675694348486942,31,794,153,0.389473684210526,0.505263157894737,0.0157894736842105,30384,346,0.104013246764565,0.298182927360669,0.486339274042442,0.223539152032768,0.028454398884483,603,344,524,449,603,0.429519071310116,0.412935323383085,0.157545605306799,1,1.42,0.26,18.4,722,646,53.6,36.9,4
"2019","Cardiff City","Premier League",27.7,25,85,18,157,0.89,390,374,70,1932,33,-9.4,10.87,0.273607748184019,0.375221238938053,18.24,32,4,0.0723684210526316,0.0822510822510823,0.0678210678210678,0.00577200577200577,7170,0.349722577891592,0.30917626973965,0.254972257789159,0.107112970711297,39,562,60,0.607142857142857,0.208333333333333,0.113095238095238,19337,475,0.137014943730398,0.335280733042248,0.402435274583359,0.274890843121579,0.0438472418670438,655,529,607,490,655,0.545038167938931,0.357251908396947,0.0977099236641221,1,1.82,0.3,26.3,1076,536,65.6,53.9,12
"2019","Celta Vigo","La Liga",25.5,28,85,18,156,1.08,484,458,118,1274,52,5.5,11.71,0.341573033707865,0.305921052631579,21.42,66,3,0.109243697478992,0.0540540540540541,0.0675675675675676,0.00982800982800983,14955,0.396001701403658,0.382071458953637,0.161739685240323,0.0641257104647275,35,659,191,0.429447852760736,0.355828220858896,0.0184049079754601,34962,626,0.100353881777273,0.316833413430032,0.475818078553017,0.217003800952423,0.0292717025645507,634,382,562,380,634,0.574132492113565,0.33596214511041,0.0899053627760252,2,1.63,0.32,21.1,669,581,55.1,38,5
"2019","Chelsea","Premier League",27.3,24,85,20,153,1.89,424,339,49,1027,61,2.4,15.84,0.318936877076412,0.305208333333333,29.76,82,5,0.100806451612903,0.0397877984084881,0.0477453580901857,0.0185676392572944,22960,0.499663852991708,0.335848210950923,0.0956524986927616,0.0714285714285714,146,692,216,0.344186046511628,0.4,0.0883720930232558,58308,703,0.0684018977058556,0.247384155455904,0.469032299993501,0.291414830701241,0.0334373172158315,618,353,541,357,618,0.453074433656958,0.396440129449838,0.150485436893204,2,1.03,0.28,42.1,250,395,37.1,25.9,6
"2019","Chievo","Serie A",28.3,36,83,23,327,0.53,476,588,156,1427,25,-11,10.13,0.285714285714286,0.327272727272727,18.11,27,4,0.0579790171176146,0.059593023255814,0.0479651162790698,0.00872093023255814,12531,0.369379727685325,0.377307110438729,0.189409984871407,0.074854361184263,17,677,169,0.389312977099237,0.366412213740458,0.0229007633587786,26992,365,0.114874673376561,0.345591793283654,0.465547275718572,0.198006387302816,0.0241459401916191,623,471,605,421,623,0.513643659711075,0.390048154093098,0.0963081861958267,3,1.97,0.28,18.4,590,660,43.7,37.1,8
"2019","Crystal Palace","Premier League",27.4,26,87,14,174,1.29,391,386,69,1386,48,0.4,12.68,0.280082987551867,0.352592592592593,22.63,51,6,0.0998674326115775,0.0732558139534884,0.0581395348837209,0.0162790697674419,12697,0.419205690574985,0.347717842323651,0.169650266745702,0.0789950381979995,26,577,101,0.434146341463415,0.146341463414634,0.302439024390244,32736,667,0.107154389040085,0.326537201900457,0.449421098759168,0.235804234512662,0.0410074265418147,733,445,590,441,733,0.542974079126876,0.368349249658936,0.0886766712141883,3,1.39,0.26,31.6,769,635,60.4,43.6,7
"2019","Dijon","Ligue 1",27.1,26,84,20,154,0.89,443,573,115,1494,29,-10.8,11.87,0.305986696230599,0.288405797101449,21.18,31,3,0.0623229461756374,0.0596273291925466,0.0596273291925466,0.0173913043478261,13027,0.362829778482872,0.391444855749456,0.188847758387684,0.0785292085668228,33,606,171,0.419161676646707,0.377245508982036,0.0119760479041916,35482,602,0.101245668258874,0.310246323873747,0.474196871780463,0.227451531329025,0.0280041210077737,674,482,645,417,674,0.502967359050445,0.376854599406528,0.120178041543027,2,1.58,0.28,15.8,671,556,52.3,33.7,7
"2019","Dortmund","Bundesliga",24.8,23,85,17,137,2.24,385,292,52,933,80,18.5,13.06,0.396396396396396,0.349431818181818,23.41,105,6,0.178556172575822,0.0577889447236181,0.0603015075376884,0.0150753768844221,18779,0.446328702868483,0.381291719285585,0.121143784953996,0.0723148197454603,63,458,139,0.321428571428571,0.458333333333333,0.00595238095238095,43630,737,0.0711833018249161,0.252285967822833,0.527489486477102,0.229291253520583,0.0319842586519542,497,384,402,334,497,0.48692152917505,0.390342052313883,0.122736418511066,2,1.29,0.29,29.4,447,458,48.4,31,7
"2019","Düsseldorf","Bundesliga",26.9,24,85,19,140,1.29,404,432,71,1217,48,0.9,12.06,0.373170731707317,0.307843137254902,21.5,57,4,0.116279069767442,0.0683994528043776,0.0533515731874145,0.0205198358413133,11056,0.364357518976954,0.373179238186419,0.203993708541339,0.0791425470332851,26,544,218,0.236111111111111,0.631944444444444,0.0208333333333333,27987,435,0.113325709306758,0.359854054348418,0.44720361596689,0.203888253553341,0.0311495942928715,625,419,621,374,625,0.552,0.3728,0.0752,2,1.91,0.3,14.7,582,553,54.5,36.7,7
"2019","Eibar","La Liga",28.5,25,85,19,154,1.24,390,521,92,2014,46,-8.8,13.79,0.280534351145038,0.372789115646258,24.61,45,7,0.0780170662332385,0.0513368983957219,0.06524064171123,0.0192513368983957,12976,0.345656991513972,0.355115939678936,0.231609102210691,0.104731812577065,20,1057,287,0.161434977578475,0.681614349775785,0.0179372197309417,28489,592,0.0715110085227273,0.221857244318182,0.477583451704545,0.310635653409091,0.0402610085227273,637,368,563,357,637,0.373626373626374,0.453689167974882,0.172684458398744,2,1.32,0.31,23.7,855,403,66.5,44.6,3
"2019","Eint Frankfurt","Bundesliga",26.4,30,84,21,145,1.59,346,420,76,1531,60,2.8,12.24,0.355769230769231,0.386486486486486,20.88,70,7,0.136494252873563,0.0535211267605634,0.0563380281690141,0.0154929577464789,10568,0.358855841371919,0.386120042872454,0.191318327974277,0.0907456472369417,52,678,109,0.363128491620112,0.357541899441341,0,30101,522,0.101698502566273,0.303666860680459,0.480395788136938,0.229165564315572,0.037038996772316,598,360,539,465,598,0.486622073578595,0.411371237458194,0.102006688963211,2,1.41,0.27,26.5,745,457,56.8,44.6,5
"2019","Empoli","Serie A",26.4,29,85,21,319,1,440,458,88,975,48,-4.4,11.84,0.328888888888889,0.354054054054054,20.71,62,5,0.108160309029454,0.059720457433291,0.0381194409148666,0.0152477763659466,14608,0.395437262357414,0.387832699619772,0.157088538837588,0.0789978094194962,38,636,175,0.368983957219251,0.406417112299465,0.0213903743315508,41211,556,0.107900413445982,0.301456048894481,0.455419737551681,0.255257954341183,0.0375247168793816,552,333,510,353,552,0.465579710144928,0.403985507246377,0.130434782608696,3,1.84,0.25,13.2,454,628,40.6,34.3,8
"2019","Espanyol","La Liga",27.7,25,85,18,152,1.39,510,531,104,1173,43,-5.9,12.37,0.327659574468085,0.317532467532467,21.18,42,4,0.0821529745042493,0.0745341614906832,0.0484472049689441,0.0248447204968944,13855,0.380777903043968,0.393404735062007,0.171589627959414,0.076506676290148,70,544,174,0.257142857142857,0.337142857142857,0.08,34689,523,0.114093959731544,0.346527872894124,0.440944162900059,0.22417020499475,0.0314568780532347,655,408,684,402,655,0.494656488549618,0.372519083969466,0.132824427480916,1,1.32,0.27,26.3,562,674,47.6,35.4,7
"2019","Everton","Premier League",25.7,23,85,16,155,1.42,418,432,75,1749,53,3.3,12.97,0.330628803245436,0.304907975460123,22.24,65,5,0.110161870503597,0.072189349112426,0.0662721893491124,0.0118343195266272,13878,0.409482058775775,0.347891973805271,0.164799480435136,0.0794062545035308,44,814,140,0.367441860465116,0.530232558139535,0.0186046511627907,34030,587,0.0945035846187269,0.299239626330654,0.455572452748208,0.255181403432544,0.0371931349120139,699,453,511,414,699,0.466380543633763,0.414878397711016,0.118741058655222,1,1.21,0.3,36.8,724,431,53.7,42.3,9
"2019","Fiorentina","Serie A",24.1,27,84,23,316,1.08,507,562,115,1260,45,-9,15.24,0.290155440414508,0.321428571428571,26.37,44,2,0.0690178232840349,0.0688622754491018,0.0449101796407186,0.0179640718562874,13307,0.355320256899844,0.415726436382572,0.170919400567031,0.0852183061546554,42,780,140,0.224576271186441,0.555084745762712,0.00847457627118644,37679,591,0.0997285983715902,0.296057776346658,0.470766824600948,0.243985463912783,0.0381802290813745,592,413,470,401,592,0.459459459459459,0.402027027027027,0.138513513513514,3,1.18,0.22,23.7,511,583,42.5,38.1,5
"2019","Freiburg","Bundesliga",25.8,28,85,20,137,1.06,408,412,75,1222,44,3.1,12.32,0.367541766109785,0.265584415584416,21.59,44,6,0.0968040759610931,0.0640326975476839,0.0626702997275204,0.0177111716621253,11389,0.333959605448567,0.400657585720996,0.201234650741461,0.066379840196681,19,528,175,0.6,0.253333333333333,0.00666666666666667,28408,441,0.116855372783593,0.351207007049776,0.461333048493912,0.195844904934843,0.0283593249305704,570,374,503,401,570,0.528070175438596,0.370175438596491,0.101754385964912,2,1.79,0.31,14.7,647,552,59.2,36.7,11
"2019","Frosinone","Serie A",26.4,33,85,20,339,0.66,536,560,107,1336,28,-10.9,11.84,0.266666666666667,0.324166666666667,20.76,28,6,0.0606936416184971,0.055766793409379,0.0785804816223067,0.0139416983523447,11532,0.369874423372629,0.380766273705792,0.19259354177345,0.0733610822060354,15,815,167,0.40625,0.4125,0.01875,28579,427,0.122777523052626,0.3630342860054,0.445514290081003,0.202710275612614,0.0266951958836416,571,384,530,416,571,0.530647985989492,0.357267950963222,0.112084063047285,2,1.82,0.26,23.7,572,618,47.6,36.1,8
"2019","Fulham","Premier League",26,28,84,22,158,0.68,342,423,84,1460,33,-8.3,11.87,0.310421286031042,0.295,21.42,42,3,0.0723622782446312,0.0687960687960688,0.0343980343980344,0.0110565110565111,15096,0.412267523182925,0.373309848210123,0.156193337823136,0.0732644409114997,33,611,145,0.354037267080745,0.385093167701863,0.0434782608695652,30746,566,0.108894220650756,0.306730647809067,0.501788946415793,0.199646420002526,0.0249189712505788,596,434,524,425,596,0.520134228187919,0.38758389261745,0.0922818791946309,3,2.13,0.3,13.2,777,629,54.8,37.3,10
"2019","Genoa","Serie A",26,31,83,23,327,1,481,559,129,1507,37,-9.9,13.89,0.278409090909091,0.319047619047619,24.5,44,7,0.0677551020408163,0.0644468313641246,0.0644468313641246,0.0311493018259936,11171,0.38017761068257,0.353860115382122,0.199066571595255,0.087816668158625,27,797,100,0.258064516129032,0.60752688172043,0,31380,501,0.10461727258782,0.298307511377001,0.438206268855141,0.276525029401237,0.0380937771641867,670,424,541,377,670,0.491044776119403,0.371641791044776,0.137313432835821,3,1.5,0.29,18.4,772,590,60,35.3,9
"2019","Getafe","La Liga",27.5,26,85,18,152,1.55,501,642,147,1784,47,0.8,10.39,0.308860759493671,0.378688524590164,17.74,46,7,0.115558060879369,0.0534124629080119,0.0830860534124629,0.0222551928783383,8108,0.330619768066969,0.332923738576146,0.259273481299439,0.103848051307351,39,638,264,0.215189873417722,0.40506329113924,0.0506329113924051,20707,576,0.104280693668261,0.296998329204356,0.445180618770525,0.270092757965086,0.0396381863225212,604,453,617,422,604,0.407284768211921,0.46523178807947,0.127483443708609,2,0.92,0.26,34.2,963,475,59.3,50.3,2
"2019","Girona","La Liga",26.6,26,85,19,153,0.97,527,537,103,1505,37,-6.5,10.32,0.349489795918367,0.317518248175182,18.21,39,6,0.0911587040087864,0.0563583815028902,0.0895953757225433,0.00867052023121387,13136,0.355217290262608,0.399837322798048,0.193121078317453,0.0661540803897686,39,743,206,0.441176470588235,0.433823529411765,0,31729,537,0.113373589851613,0.353461592472967,0.460328605532931,0.197584608903244,0.0296306698497402,613,432,636,401,613,0.504078303425775,0.402936378466558,0.0929853181076672,2,1.39,0.27,23.7,578,554,48.4,38.2,6
"2019","Guingamp","Ligue 1",26,30,84,22,158,0.71,464,486,78,1621,28,-12.4,10.82,0.262773722627737,0.374074074074074,18.89,31,8,0.0698782424563261,0.0515320334261838,0.0752089136490251,0.0139275766016713,11355,0.377479654120041,0.372901831129196,0.188771617497457,0.0856010568031704,15,809,140,0.572164948453608,0.293814432989691,0.0206185567010309,29292,573,0.0928464232116058,0.285742871435718,0.484892446223112,0.241370685342671,0.0340170085042521,684,421,551,416,684,0.467836257309941,0.437134502923977,0.0950292397660819,2,1.79,0.31,26.3,724,483,59.8,44.2,4
"2019","Hannover 96","Bundesliga",26.3,32,84,22,141,0.62,420,421,86,1333,30,-7.2,11.24,0.293193717277487,0.332142857142857,19.47,43,2,0.0832049306625578,0.054380664652568,0.0740181268882175,0.0226586102719033,11348,0.380432625520937,0.370774624594827,0.183105113448436,0.0683820937610152,12,522,93,0.398601398601399,0.566433566433566,0.013986013986014,30454,529,0.116036167117023,0.340209935564332,0.476823945125753,0.194294325504053,0.0276969445021825,583,459,628,434,583,0.523156089193825,0.391080617495712,0.0857632933104631,3,2.09,0.27,14.7,633,569,43.4,32,10
"2019","Hertha BSC","Bundesliga",25.9,26,85,20,145,1.26,374,447,93,1333,49,-2,11.76,0.3575,0.356643356643357,20.91,51,4,0.116690578670493,0.0717299578059072,0.0520393811533052,0.0126582278481013,12348,0.406133828996283,0.360532837670384,0.174101610904585,0.0677842565597668,25,554,131,0.232876712328767,0.671232876712329,0.00684931506849315,27835,515,0.103885093012817,0.301730587003142,0.511246321879208,0.197546257044536,0.0304722956461024,538,381,451,423,538,0.466542750929368,0.436802973977695,0.0966542750929368,2,1.68,0.3,26.5,836,536,57.5,40.8,6
"2019","Hoffenheim","Bundesliga",25.5,29,84,23,138,1.5,348,471,81,1052,69,-6.9,17.79,0.355371900826446,0.353023255813953,31.79,84,6,0.10915382195659,0.0638297872340425,0.0407030527289547,0.0203515263644773,14436,0.406688480949476,0.383728023958738,0.147911929454828,0.0786921584926572,32,667,113,0.417582417582418,0.461538461538462,0,41580,596,0.0906983087834152,0.298236042916894,0.471131114748136,0.241725768321513,0.0427350427350427,571,399,528,419,571,0.455341506129597,0.415061295971979,0.129597197898424,2,1.53,0.25,14.7,424,462,39.8,29.3,4
"2019","Huddersfield","Premier League",26.2,31,84,22,159,0.42,370,420,75,1651,21,-7.8,10.53,0.29,0.248275862068966,17.97,23,4,0.0484140233722871,0.0629575402635432,0.0541727672035139,0.0219619326500732,13045,0.405017719525229,0.339146087641334,0.19114586263149,0.0784208509007282,22,768,130,0.493827160493827,0.339506172839506,0.0679012345679012,26785,443,0.0945988988487965,0.312963552805205,0.456204213495928,0.241434226691541,0.0273012695090322,708,531,625,496,708,0.456214689265537,0.444915254237288,0.0988700564971751,3,2,0.29,13.2,815,426,56,40.7,7
"2019","Huesca","La Liga",26.7,30,84,23,155,0.87,442,579,128,1502,43,-7.8,12.18,0.300215982721382,0.365467625899281,21.45,42,10,0.0932400932400932,0.0687116564417178,0.0662576687116564,0.0257668711656442,10586,0.373715667181519,0.345913639110872,0.212007252702975,0.0824674097865105,33,771,161,0.511904761904762,0.327380952380952,0.0297619047619048,28071,592,0.1094447327452,0.326310326933057,0.447846393357551,0.237778930980799,0.037519460300986,712,440,694,414,712,0.509831460674157,0.407303370786517,0.0828651685393258,3,1.71,0.31,15.8,851,525,61.9,43.8,1
"2019","Inter","Serie A",27.7,23,85,20,251,1.82,488,468,91,1108,57,-6.8,16.45,0.2976,0.343010752688172,29.71,66,8,0.0868394479973073,0.0593445527015058,0.0336581045172719,0.0159433126660762,19523,0.427620064034152,0.379082177161153,0.133831376734258,0.0751421400399529,50,1092,228,0.418604651162791,0.322259136212625,0.00664451827242525,46653,512,0.0785690771425436,0.263542924027945,0.483521708914006,0.261640879329895,0.0366875160027799,614,311,596,388,614,0.452768729641694,0.397394136807818,0.149837133550489,1,0.87,0.24,44.7,299,492,37.1,27.3,3
"2019","Juventus","Serie A",28,31,85,20,251,2.37,469,471,98,1003,66,5.3,15.82,0.317803660565724,0.317801047120419,29.03,71,7,0.097829831209094,0.0652765185856754,0.0525838621940163,0.0154125113327289,18333,0.401544930980894,0.39011792668434,0.15394460188317,0.0769650357279223,52,867,322,0.360655737704918,0.352459016393443,0.0122950819672131,44961,637,0.0771167402587342,0.25304051436982,0.493918971260361,0.262103958478581,0.0351692617553645,571,396,452,383,571,0.453590192644483,0.409807355516637,0.136602451838879,3,0.79,0.29,42.1,344,489,39,32.7,4
"2019","Lazio","Serie A",27.9,30,83,24,328,1.55,391,502,108,1151,54,-6.4,15.95,0.3003300330033,0.331868131868132,28.76,60,7,0.0813630041724617,0.0585544373284538,0.040256175663312,0.0155535224153705,15807,0.427956662616444,0.354698258404212,0.149706358849737,0.0836338331119124,51,738,167,0.336283185840708,0.5,0.00884955752212389,42988,612,0.0886918882923378,0.27369209639156,0.464519082698631,0.272193781995255,0.0391226536812752,658,432,599,415,658,0.448328267477204,0.43161094224924,0.120060790273556,3,1.21,0.3,26.3,495,529,41.9,27.3,5
"2019","Leganés","La Liga",26.6,29,85,17,154,1.18,398,542,126,1635,36,-4.6,10.89,0.309178743961353,0.3171875,18.61,42,8,0.0865126276195594,0.0480905233380481,0.0636492220650637,0.0212164073550212,10733,0.367718606180145,0.355489809335963,0.229191321499014,0.0869281654709774,19,744,174,0.287769784172662,0.58273381294964,0.0143884892086331,24360,469,0.103109997912753,0.321436025881862,0.455332915883949,0.234606553955333,0.0329785013567105,609,432,581,329,609,0.533661740558292,0.362889983579639,0.103448275862069,2,1.13,0.3,28.9,834,585,60.3,39.8,3
"2019","Leicester City","Premier League",25.9,25,85,18,155,1.37,378,351,89,1490,48,-4.4,13.37,0.340551181102362,0.302890173410405,23.63,59,3,0.0947947524333475,0.0623608017817372,0.0556792873051225,0.0178173719376392,14640,0.413415145794,0.355989091671911,0.163624921334172,0.0806693989071038,88,779,186,0.39047619047619,0.40952380952381,0.0666666666666667,38343,664,0.0947711036902397,0.299446252694763,0.464851840892759,0.246185061503995,0.0339857124741091,675,438,549,429,675,0.50962962962963,0.41037037037037,0.08,1,1.26,0.26,26.3,639,534,52.3,37.7,4
