"Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Min_Playing.Time_Generales","Min_percent_Playing.Time_Generales","onxG_Team.Success..xG._Generales","onG_Team.Success_Generales","onxGA_Team.Success..xG_Generales","Compl_Starts_Generales","MP_Playing.Time_Generales","Mins_Per_90_Porteria","Att (GK)_Passes_Porteria","#OPA_per_90_Sweeper_Porteria","Stp_crosses_compose_index_Porteria","Save_compose_index_Porteria","PSxG_compose_index_Porteria","Launched_compose_index_Porteria","Save_penalty_compose_index_Porteria"
"2019","Watford","Premier League","Ben Foster","ENG","GK",35,3420,100,48.2,52,59.2,38,38,38,942,1.89,34.3229813677578,360.775693969848,-0.00900900900900901,247.212990412207,35.8351893845611
"2019","Werder Bremen","Bundesliga","Jiří Pavlenka","CZE","GK",26,2977,97.3,48.1,55,54.7,32,34,33.1,925,0.76,16.1318501826786,358.63102529185,0.00212314225053079,264.400134478482,0
"2019","West Ham","Premier League","Łukasz Fabiański","POL","GK",33,3420,100,47.6,52,61.9,38,38,38,917,0.42,32.8586341914815,392.763217994557,0.138755980861244,249.185666097628,35.8351893845611
"2019","Wolfsburg","Bundesliga","Koen Casteels","BEL","GK",26,2295,75,34.3,40,35.6,25,26,25.5,981,1.02,31.7414955095163,337.996917040412,0.025,279.169636916126,35.8351893845611
"2019","Wolfsburg","Bundesliga","Pavao Pervan","AUT","GK",30,765,25,13.3,24,12.7,8,9,8.5,270,0.24,11.24780299491,269.233974836062,0.0756302521008403,237.045598749114,0
"2019","Wolves","Premier League","Rui Patrício","POR","GK",30,3329,97.3,49.3,45,41.5,36,37,37,579,0.49,17.3670994481262,339.491806599392,-0.0687022900763359,248.033480456722,0
"2020","Alavés","La Liga","Fernando Pacheco","ESP","GK",27,2358,68.9,27.8,26,39.4,26,27,26.2,558,0.42,12.5126918553625,331.846595557242,-0.0787172011661808,290.870565825535,67.8379515392124
"2020","Alavés","La Liga","Roberto","ESP","GK",33,790,23.1,6.7,4,16,8,9,8.8,170,0.34,13.1099674359478,282.116256240366,0.054726368159204,227.486741812835,0
"2020","Amiens","Ligue 1","Régis Gurtner","FRA","GK",32,2520,100,27.4,31,39.3,28,28,28,562,0.36,14.5306544310465,325.066323282024,-0.200980392156863,257.784536271622,0
"2020","Angers","Ligue 1","Ludovic Butelle","FRA","GK",36,2340,92.9,27.8,27,26.9,26,26,26,494,0.85,27.1111086802307,288.4461736047,-0.198501872659176,203.153019561375,0
"2020","Arsenal","Premier League","Bernd Leno","GER","GK",27,2649,77.5,36.5,40,42.7,29,30,29.4,732,1.29,22.1421699664066,392.365068678094,0.025,134.652692667446,29.7360140460217
"2020","Arsenal","Premier League","Emiliano Martínez","ARG","GK",26,771,22.5,10.5,16,12.6,8,9,8.6,232,0.47,28.619948812158,304.657209371179,0.23728813559322,131.420427713849,0
"2020","Aston Villa","Premier League","Ørjan Nyland","NOR","GK",28,539,15.8,6.7,4,8.1,5,7,6,128,0.17,21.9722457733622,185.270570765741,-0.411764705882353,147.530543099993,0
"2020","Aston Villa","Premier League","Pepe Reina","ESP","GK",36,1080,31.6,12.1,11,19.8,12,12,12,302,1.17,24.6235138316308,263.272947073242,-0.360544217687075,249.720681014964,46.1636022252924
"2020","Aston Villa","Premier League","Tom Heaton","ENG","GK",33,1794,52.5,25.4,26,39.8,19,20,19.9,431,0.65,17.2264966328893,317.942408592553,-0.197183098591549,184.147990759683,0
"2020","Atalanta","Serie A","Marco Sportiello","ITA","GK",27,525,15.4,13,17,3.7,4,6,5.8,124,1.71,23.0276930986023,212.588494295817,-0.0416666666666667,108.090196142566,0
"2020","Atalanta","Serie A","Pierluigi Gollini","ITA","GK",24,2884,84.3,70.1,81,37.5,32,33,32,766,1.78,9.20411622212101,335.705338191772,-0.0626702997275204,257.436712352665,0
"2020","Athletic Club","La Liga","Unai Simón","ESP","GK",22,2991,87.5,34.6,38,43.6,33,34,33.2,838,0.6,24.8263037068997,366.637468531809,0.219653179190751,279.440723225484,0
"2020","Atlético Madrid","La Liga","Jan Oblak","SVN","GK",26,3395,99.3,56.1,51,32.4,37,38,37.7,635,0.32,14.4405992755814,369.930311509535,0.194630872483221,251.376827953851,0
"2020","Augsburg","Bundesliga","Andreas Luthe","GER","GK",32,900,29.4,11.1,10,15.3,10,10,10,324,1.1,28.189921455423,224.276529365588,0.219858156028369,161.027615333231,0
"2020","Augsburg","Bundesliga","Tomáš Koubek","CZE","GK",26,2160,70.6,31.9,35,41.3,24,24,24,623,1.42,21.2593026529965,280.069129482675,-0.147540983606557,194.22175313642,69.3147180559945
"2020","Barcelona","La Liga","Marc-André ter Stegen","GER","GK",27,3240,94.7,60.7,79,37.3,36,36,36,1206,1.08,27.918804887786,352.877088568514,-0.0344827586206897,279.512585090442,29.7360140460217
"2020","Bayern Munich","Bundesliga","Manuel Neuer","GER","GK",33,2970,97.1,87.3,97,36.2,33,33,33,1267,3.73,18.8661914146405,350.859999997769,0.132947976878613,283.450482311842,40.2359478108525
"2020","Betis","La Liga","Daniel Martín","ESP","GK",21,531,15.5,7.1,7,7.3,5,6,5.9,147,1.36,12.3206362019431,160.94379124341,-0.518987341772152,161.878236523057,0
"2020","Betis","La Liga","Joel Robles","ESP","GK",29,2887,84.4,43.9,41,47.5,32,33,32.1,905,1.59,13.4694841809317,348.576608608882,-0.00213219616204691,200.093479075238,0
"2020","Bologna","Serie A","Łukasz Skorupski","POL","GK",28,3330,97.4,55.6,51,54.2,37,37,37,848,0.78,57.3188276775222,361.314495435267,-0.168831168831169,260.775463028346,31.4203114559079
"2020","Bordeaux","Ligue 1","Benoît Costil","FRA","GK",32,2520,100,30.4,40,36.9,28,28,28,637,1,23.6938495212459,330.270890908932,-0.0091743119266055,241.546984902005,46.1636022252924
"2020","Bournemouth","Premier League","Aaron Ramsdale","ENG","GK",21,3330,97.4,44.4,40,60.2,37,37,37,843,0.68,21.7039225586056,363.932716416681,-0.0214168039538715,192.946263947182,32.4966994892237
"2020","Brescia","Serie A","Jesse Joronen","FIN","GK",26,2610,76.3,29.8,27,57.6,29,29,29,579,0.41,20.0792384679742,376.77008414436,-0.0447761194029851,215.723617317099,23.9789527279837
"2020","Brescia","Serie A","Lorenzo Andrenacci","ITA","GK",24,531,15.5,6.5,4,14,5,6,5.9,96,0.17,14.2448715354172,242.103734349392,-0.25,164.434954566932,0
"2020","Brest","Ligue 1","Gautier Larsonneur","FRA","GK",22,2397,95.1,29.9,31,43,26,27,26.6,783,1.05,25.705249159594,374.111708308964,0.178743961352657,203.201973851318,71.6703787691222
"2020","Brighton","Premier League","Mathew Ryan","AUS","GK",27,3420,100,45.4,39,55,38,38,38,1201,0.68,23.8153620844572,353.963011329692,-0.0358565737051793,302.377069166644,0
"2020","Burnley","Premier League","Nick Pope","ENG","GK",27,3420,100,47.4,43,49.8,38,38,38,883,1.26,53.4200480574663,371.487388506736,-0.0722100656455142,204.443187700946,35.8351893845611
"2020","Cagliari","Serie A","Alessio Cragno","ITA","GK",25,1440,42.1,16.3,13,22.8,16,16,16,314,0.44,24.7137928297329,348.735249450596,0.0740740740740741,164.649452227014,54.9306144334055
"2020","Cagliari","Serie A","Rafael","BRA","GK",37,454,13.3,4.8,8,9.3,5,6,5,109,0.59,14.2448715354172,136.136509796909,-0.447368421052632,198.864974534247,0
"2020","Cagliari","Serie A","Robin Olsen","SWE","GK",29,1524,44.6,20.6,31,26.9,16,17,16.9,328,0.3,15.3456653718144,348.735249450596,0.0517241379310345,195.03234711663,0
"2020","Celta Vigo","La Liga","Rubén Blanco","ESP","GK",24,2960,86.5,33.1,31,40.3,32,33,32.9,691,0.33,22.5413700635558,353.219886284422,-0.0462287104622871,221.942587852389,0
"2020","Chelsea","Premier League","Kepa Arrizabalaga","ESP","GK",24,2970,86.8,62.6,61,34.8,33,33,33,892,1.06,33.8757216127657,250.981775136351,-0.335311572700297,183.445037579175,0
"2020","Chelsea","Premier League","Willy Caballero","ARG","GK",37,450,13.2,6.6,8,3.8,5,5,5,136,0.6,8.47032472376213,159.509911270365,-0.578947368421053,144.915654844652,0
"2020","Crystal Palace","Premier League","Vicente Guaita","ESP","GK",32,3150,92.1,33.3,29,49.8,35,35,35,783,0.69,24.8956758760476,359.763614116111,0.156118143459916,207.991016986533,32.4966994892237
"2020","Dijon","Ligue 1","Alfred Gomis","SEN","GK",25,1619,64.2,19.3,19,24.1,17,19,18,566,0.72,42.951358106904,337.114022415715,-0.0857142857142857,251.731655432793,0
"2020","Dijon","Ligue 1","Rúnar Alex Rúnarsson","ISL","GK",24,901,35.8,11.1,8,14.4,9,11,10,248,0.9,28.0492653530331,246.982624495923,-0.415929203539823,198.406069147483,0
"2020","Dortmund","Bundesliga","Roman Bürki","SUI","GK",28,2770,90.5,54.9,76,35.7,30,31,30.8,847,1.46,20.6516602709251,278.881674498685,-0.072463768115942,173.332678471215,0
"2020","Düsseldorf","Bundesliga","Florian Kastenmeier","GER","GK",22,1530,50,17.4,18,26,17,17,17,509,1.18,15.4788604311338,274.401325134929,-0.111111111111111,227.084715253451,46.1636022252924
"2020","Düsseldorf","Bundesliga","Zack Steffen","USA","GK",24,1530,50,18.5,18,34.7,17,17,17,472,0.94,29.572568077727,297.493994014831,-0.0769230769230769,248.246721251798,54.9306144334055
"2020","Eibar","La Liga","Marko Dmitrović","SRB","GK",27,3150,92.1,36,33,47,35,35,35,815,2.14,34.4294518542813,295.949337855404,-0.091703056768559,217.499780901937,35.8351893845611
"2020","Eint Frankfurt","Bundesliga","Frederik Rønnow","DEN","GK",26,810,26.5,18,16,13.1,9,9,9,280,1.22,16.1913913783124,295.357736909825,0.020979020979021,233.444109230749,0
"2020","Eint Frankfurt","Bundesliga","Kevin Trapp","GER","GK",29,1980,64.7,37.2,40,31.7,22,22,22,792,1.45,31.7395636714383,302.190853298462,-0.121495327102804,250.748031739777,0
"2020","Espanyol","La Liga","Diego López","ESP","GK",37,3232,94.5,35.7,25,50.1,35,36,35.9,834,1.39,33.8982314221905,342.994794636451,-0.038961038961039,214.343763345921,29.7360140460217
"2020","Everton","Premier League","Jordan Pickford","ENG","GK",25,3420,100,50.8,44,48.3,38,38,38,1115,0.66,29.3109370739574,319.321864293527,-0.0557768924302789,243.993298010742,0
"2020","Fiorentina","Serie A","Bartłomiej Drągowski","POL","GK",21,2790,81.6,41.3,36,39.3,31,31,31,677,0.97,18.2671346263405,362.716553819523,-0.00702576112412178,187.59720345765,54.9306144334055
"2020","Fiorentina","Serie A","Pietro Terracciano","ITA","GK",29,624,18.2,12.2,14,9.6,6,7,6.9,149,0.72,26.93746721502,290.156314710767,0.333333333333333,100.934245391988,0
"2020","Freiburg","Bundesliga","Alexander Schwolow","GER","GK",27,2091,68.3,31.5,32,39.1,23,24,23.2,726,0.6,20.2144300692624,360.345911380609,-0.00313479623824451,216.477131950148,0
"2020","Freiburg","Bundesliga","Mark Flekken","NED","GK",26,900,29.4,14.8,16,24.1,10,10,10,324,0.8,15.7523535314518,338.605070791334,0.289340101522843,185.066494313063,0
"2020","Genoa","Serie A","Ionuț Radu","ROU","GK",22,1530,44.7,20.5,17,29.2,17,17,17,504,0.41,17.7068463639281,323.496437449475,-0.0862619808306709,185.402323577514,0
"2020","Genoa","Serie A","Mattia Perin","ITA","GK",26,1890,55.3,28.2,30,30.8,21,21,21,538,0.57,30.9244969064318,297.705456634962,-0.069364161849711,204.979250590543,0
"2020","Getafe","La Liga","David Soria","ESP","GK",26,3420,100,41.6,43,41.4,38,38,38,880,1.82,30.9433412734562,331.853913824945,0.0861618798955614,254.498079326779,32.4966994892237
"2020","Granada","La Liga","Rui Silva","POR","GK",25,3150,92.1,41.2,49,39.1,35,35,35,974,1.89,31.073040492111,363.280226935025,0.0186915887850467,247.75289255366,35.8351893845611
"2020","Hellas Verona","Serie A","Marco Silvestri","ITA","GK",28,3150,92.1,45.7,43,50,35,35,35,650,0.43,19.5494533895389,392.818453299098,0.0645879732739421,173.145404205234,0
"2020","Hertha BSC","Bundesliga","Rune Jarstein","NOR","GK",34,2547,83.2,35.7,39,44.5,28,29,28.3,786,0.71,44.1291615124359,361.305426879175,-0.042654028436019,294.58002269466,0
"2020","Hoffenheim","Bundesliga","Oliver Baumann","GER","GK",29,2700,88.2,49.3,47,51.7,30,30,30,1019,0.9,22.8889719084318,348.831237815834,0.0309278350515464,208.994164392666,59.4720280920433
"2020","Inter","Serie A","Samir Handanović","SVN","GK",35,3150,92.1,64.3,74,36,35,35,35,853,0.54,30.3625762261932,342.382845635407,-0.0580204778156997,270.358588573006,46.1636022252924
"2020","Juventus","Serie A","Gianluigi Buffon","ITA","GK",41,810,23.7,19.1,19,8.8,9,9,9,154,0.78,13.1613450242188,256.366410139595,-0.315789473684211,152.2676632094,0
"2020","Juventus","Serie A","Wojciech Szczęsny","POL","GK",29,2591,75.8,51.4,57,35.9,28,29,28.8,560,1.29,18.2122852656413,392.32327670672,0.110512129380054,254.06579308132,26.6166375280619
"2020","Köln","Bundesliga","Timo Horn","GER","GK",26,3060,100,48.9,51,53.3,34,34,34,901,0.68,25.9299016363881,294.779130451806,-0.222627737226277,308.821006274442,64.7988079635419
"2020","Lazio","Serie A","Thomas Strakosha","ALB","GK",24,3420,100,68,79,51.1,38,38,38,938,0.47,12.9429610884727,389.856761537858,0.0765765765765766,237.614025090429,28.7823136624256
"2020","Lecce","Serie A","Gabriel","BRA","GK",26,2997,87.6,48,43,74.1,33,34,33.3,646,0.45,28.7711583927778,384.94060509287,-0.0369318181818182,229.591716487169,42.8346542696077
"2020","Leganés","La Liga","Iván Cuéllar","ESP","GK",35,2429,71,29.7,25,28.2,26,27,27,605,1.41,16.7550215859241,311.770021591394,-0.0749185667752443,227.67131289291,54.9306144334055
"2020","Leganés","La Liga","Juan Soriano","ESP","GK",21,990,28.9,10.2,5,14.6,11,11,11,223,0.36,28.624107746794,246.0482595894,-0.0759493670886076,139.086019466526,0
"2020","Leicester City","Premier League","Kasper Schmeichel","DEN","GK",32,3420,100,62.2,67,45.5,38,38,38,951,0.89,17.4453480532197,371.396709361646,0.119638826185102,270.701056043422,47.9579054559674
"2020","Levante","La Liga","Aitor Fernández","ESP","GK",28,3240,94.7,44.2,43,59.9,36,36,36,772,1.25,21.6981744591807,408.115314529282,0.0702087286527514,214.467363590634,71.6703787691222
"2020","Leverkusen","Bundesliga","Lukáš Hrádecký","FIN","GK",29,3060,100,59.1,61,51.2,34,34,34,1365,1.62,22.4300066669252,350.868818950066,0.0852390852390852,224.27508005663,0
"2020","Lille","Ligue 1","Mike Maignan","FRA","GK",24,2520,100,40.3,35,31.4,28,28,28,563,0.86,19.6545279536939,320.348054556372,0.04,198.757961747513,38.9182029811063
"2020","Liverpool","Premier League","Adrián","ESP","GK",32,875,25.6,18.9,24,10.5,9,11,9.7,241,1.44,26.6861664515579,209.928884141038,-0.333333333333333,167.628194769967,0
"2020","Liverpool","Premier League","Alisson","BRA","GK",26,2543,74.4,50,61,27.3,27,29,28.3,778,2.23,18.8224821663655,318.597563713752,-0.116751269035533,236.116083247222,0
"2020","Lyon","Ligue 1","Anthony Lopes","POR","GK",28,2340,92.9,35.1,38,25.1,26,26,26,634,0.77,20.1228754506789,327.351065097381,0.0393013100436681,236.293406412807,0
"2020","M'Gladbach","Bundesliga","Yann Sommer","SUI","GK",30,3060,100,72,66,45.9,34,34,34,1263,1.44,16.1683603111985,381.688486427183,0.157894736842105,260.232236648644,54.9306144334055
"2020","Mainz 05","Bundesliga","Florian Müller","GER","GK",21,1125,36.8,17.9,13,23.7,12,13,12.5,360,1.44,33.6567057873783,274.145958784291,-0.126126126126126,181.364446721064,46.1636022252924
"2020","Mainz 05","Bundesliga","Robin Zentner","GER","GK",24,1935,63.2,30.3,31,35.9,21,22,21.5,594,0.79,33.942774382692,314.212311632131,-0.0655737704918033,198.076071738907,54.9306144334055
"2020","Mallorca","La Liga","Manolo Reina","ESP","GK",34,3240,94.7,39.7,38,60.6,36,36,36,888,0.78,31.2787502087668,385.836694021143,0.0311986863711002,241.949961848162,18.5763444390065
"2020","Manchester City","Premier League","Ederson","BRA","GK",25,3071,89.8,86.6,95,30.5,34,35,34.1,939,1.85,30.0484101995425,336.39246171118,0.0878378378378378,210.683404607403,0
"2020","Manchester Utd","Premier League","David de Gea","ESP","GK",28,3420,100,62.2,66,37.7,38,38,38,672,0.58,12.3888107822093,365.233583809461,-0.00864553314121037,176.637282820035,0
"2020","Marseille","Ligue 1","Steve Mandanda","FRA","GK",34,2370,94,32.5,37,29.8,26,27,26.3,697,0.8,38.0709185722389,339.944961986494,0.169435215946844,189.474530002184,0
"2020","Metz","Ligue 1","Alexandre Oukidja","ALG","GK",31,2384,94.6,24.9,26,36.1,26,27,26.5,675,1.17,41.8674571019818,381.127947470672,-0.0197368421052632,200.548010627987,0
"2020","Milan","Serie A","Gianluigi Donnarumma","ITA","GK",20,3201,93.6,59.1,59,39.9,35,36,35.6,878,1.04,35.1188817336619,361.775375204892,-0.0327455919395466,261.984254885297,109.861228866811
"2020","Monaco","Ligue 1","Benjamin Lecomte","FRA","GK",28,2520,100,48.9,44,42.7,28,28,28,637,1.39,30.4923174009957,351.217674136192,-0.00467289719626168,252.137887274415,0
"2020","Montpellier","Ligue 1","Gerónimo Rulli","ARG","GK",27,2250,89.3,31.1,35,28.7,25,25,25,677,1,25.9110630166647,382.041841074007,0.0845070422535211,304.900188829118,71.6703787691222
"2020","Nantes","Ligue 1","Alban Lafont","FRA","GK",20,2430,96.4,27.5,27,27.8,27,27,27,695,1.15,14.256411006529,331.371678700565,-0.0526315789473684,198.766494078199,77.8364059622125
"2020","Napoli","Serie A","Alex Meret","ITA","GK",22,1951,57,34.4,35,27.2,21,22,21.7,466,0.69,9.33119413446637,296.324838807904,-0.155234657039711,139.796166064155,32.4966994892237
"2020","Napoli","Serie A","David Ospina","COL","GK",30,1469,43,27.2,26,17.5,16,17,16.3,383,1.04,31.3221349504699,289.329455973784,-0.148648648648649,192.56653013968,0
"2020","Newcastle Utd","Premier League","Martin Dúbravka","SVK","GK",30,3420,100,35.5,38,65.6,38,38,38,749,0.68,20.2502363058893,376.329575203136,0.111111111111111,254.261977027743,0
"2020","Nice","Ligue 1","Walter Benítez","ARG","GK",26,2340,92.9,32.1,37,41.7,26,26,26,574,0.65,15.7170138164936,367.589878169367,0.172749391727494,174.099610337478,38.9182029811063
"2020","Nîmes","Ligue 1","Paul Bernardoni","FRA","GK",22,2203,87.4,27.3,25,34.4,24,25,24.5,530,1.06,23.4506844968831,321.357329932696,-0.205211726384365,203.747873968311,0
"2020","Norwich City","Premier League","Tim Krul","NED","GK",31,3240,94.7,33.7,25,62,36,36,36,1248,0.64,28.5256723464117,352.050247770675,-0.0743801652892562,180.985903226667,71.6703787691222
"2020","Osasuna","La Liga","Rubén","ESP","GK",35,1583,46.3,26.1,22,21.3,17,19,17.6,376,0.74,11.9348900384591,244.848057617704,-0.132075471698113,206.192094542096,0
"2020","Osasuna","La Liga","Sergio Herrera","ESP","GK",26,1655,48.4,19.9,19,25.1,17,19,18.4,462,1.69,37.1540562741742,296.62531794039,0.0145985401459854,201.28539781556,0
"2020","Paderborn 07","Bundesliga","Jannik Huth","GER","GK",25,540,17.6,7.3,8,12.4,6,6,6,203,0.83,5.96775182785784,181.607567017732,-0.40495867768595,166.898872260672,0
"2020","Paderborn 07","Bundesliga","Leopold Zingerle","GER","GK",25,2520,82.4,32,29,55,28,28,28,978,0.79,12.2405948379019,324.463245929812,-0.134020618556701,260.496182086253,40.2359478108525
"2020","Paris S-G","Ligue 1","Keylor Navas","CRC","GK",32,1890,77.8,56.4,59,18.2,21,21,21,405,0.38,8.38679522409543,305.681153429723,0.0285714285714286,174.088860216388,0
"2020","Parma","Serie A","Luigi Sepe","ITA","GK",28,3060,89.5,43,53,57.4,34,34,34,801,0.29,20.6008052791565,398.250076825188,0.0328467153284672,294.30359551099,76.6760835967017
"2020","RB Leipzig","Bundesliga","Péter Gulácsi","HUN","GK",29,2880,94.1,67.7,76,37,32,32,32,1032,2.13,26.9728264228796,344.781392879358,0.0684931506849315,203.971048853482,0
"2020","Real Madrid","La Liga","Thibaut Courtois","BEL","GK",27,3060,89.5,61.1,60,28.8,34,34,34,865,0.97,31.207357365398,362.317109497468,0.250936329588015,152.799411538944,54.9306144334055
"2020","Real Sociedad","La Liga","Álex Remiro","ESP","GK",24,2250,65.8,34.2,38,29.5,25,25,25,767,1.68,11.3941869730108,332.114848583937,-0.0666666666666667,232.199794553685,27.4653072167027
"2020","Real Sociedad","La Liga","Miguel Ángel Moyá","ESP","GK",35,1170,34.2,14.6,18,13.5,13,13,13,361,1.77,23.5812152330301,271.055319094686,0.025974025974026,260.034785573898,0
"2020","Reims","Ligue 1","Predrag Rajković","SRB","GK",23,2430,96.4,30.3,26,25.7,27,27,27,802,0.74,40.7419589203343,360.425613565496,0.28,190.843828157951,143.340757538244
"2020","Rennes","Ligue 1","Edouard Mendy","SEN","GK",27,2160,85.7,32.2,33,23.4,24,24,24,624,0.92,57.5598922650682,349.247522783508,0.130434782608696,267.413404928763,40.2359478108525
"2020","Roma","Serie A","Antonio Mirante","ITA","GK",36,450,13.2,7.3,5,8.6,5,5,5,142,1.6,5.31698015861198,268.132356211521,0.425287356321839,191.689127265979,0
"2020","Roma","Serie A","Pau López","ESP","GK",24,2880,84.2,64.2,69,39.6,32,32,32,838,1.38,14.2182139137949,352.105137231966,-0.0158013544018059,259.868517363386,25.5586945322339
"2020","Saint-Étienne","Ligue 1","Jessy Moulin","FRA","GK",33,450,17.9,3.5,4,7.3,5,5,5,131,0,22.6548858987859,290.156314710767,0.411764705882353,114.327247837557,0
"2020","Saint-Étienne","Ligue 1","Stéphane Ruffier","FRA","GK",32,1980,78.6,26.6,25,30.7,22,22,22,463,0.68,19.8772593043041,290.752592560999,-0.201201201201201,201.035097044826,0
"2020","Sampdoria","Serie A","Emil Audero","ITA","GK",22,3240,94.7,46,46,50.6,36,36,36,742,0.89,17.289650334424,347.103970829409,-0.169102296450939,225.137837216717,0
"2020","Sassuolo","Serie A","Andrea Consigli","ITA","GK",32,2790,81.6,45,58,50.2,31,31,31,778,0.97,26.711246003211,333.403282992288,-0.155555555555556,187.982302354622,27.4653072167027
"2020","Sassuolo","Serie A","Gianluca Pegolo","ITA","GK",38,450,13.2,5.3,7,6.8,5,5,5,122,1,5.98733256662248,283.903824266927,0.473684210526316,140.809571600813,0
"2020","Schalke 04","Bundesliga","Alexander Nübel","GER","GK",22,2315,75.7,28.5,31,35.9,25,26,25.7,791,0.89,37.8881465144663,332.149082771251,-0.0614525139664805,200.292673124188,0
"2020","Schalke 04","Bundesliga","Markus Schubert","GER","GK",21,742,24.2,9.3,7,15.7,8,9,8.2,252,0.97,20.042541176385,285.397434873122,0.027027027027027,143.415910605887,0
"2020","Sevilla","La Liga","Tomáš Vaclík","CZE","GK",30,2925,85.5,44.4,44,31,32,33,32.5,692,0.86,26.4279539022476,319.314826299536,-0.0989010989010989,229.475099849189,46.1636022252924
"2020","Sevilla","La Liga","Yassine Bounou","MAR","GK",28,495,14.5,8.8,10,4.3,5,6,5.5,123,0.18,6.02569113048584,274.007019395108,0.361702127659574,196.182220314971,0
"2020","Sheffield Utd","Premier League","Dean Henderson","ENG","GK",22,3240,94.7,41.6,36,47.3,36,36,36,779,0.64,22.7352888054804,364.485930327125,0.158163265306122,209.858482153593,69.3147180559945
"2020","Southampton","Premier League","Alex McCarthy","ENG","GK",29,2520,73.7,41.7,42,37.2,28,28,28,643,0.96,34.6946159434002,331.060271542775,0.0860215053763441,227.00978123327,54.9306144334055
"2020","Southampton","Premier League","Angus Gunn","SCO","GK",23,900,26.3,14.4,9,15.6,10,10,10,181,1.2,14.330763025567,234.275468400786,-0.428571428571429,110.491317664408,0
"2020","SPAL","Serie A","Etrit Berisha","ALB","GK",30,2340,68.4,32,20,47.3,26,26,26,642,0.81,17.5167386627045,370.293429485921,0.0748898678414097,251.77139239102,0
"2020","SPAL","Serie A","Karlo Letica","CRO","GK",22,900,26.3,7.9,5,17.4,10,10,10,219,0.3,15.3896961447692,232.106872708264,-0.481481481481482,179.269888257359,69.3147180559945
"2020","Strasbourg","Ligue 1","Matz Sels","BEL","GK",27,2430,100,34.2,32,32.2,27,27,27,651,0.33,29.6672669158123,349.047026261814,0.0419161676646707,266.000779116628,29.7360140460217
"2020","Torino","Serie A","Salvatore Sirigu","ITA","GK",32,3240,94.7,42,43,57.7,36,36,36,823,0.5,23.6001768795109,381.284052913076,-0.0321489001692047,291.159363320928,23.9789527279837
"2020","Tottenham","Premier League","Hugo Lloris","FRA","GK",32,1807,52.8,24.2,36,31,20,21,20.1,421,0.4,29.3056362717548,372.097751027838,0.342105263157895,230.742341679938,46.1636022252924
"2020","Tottenham","Premier League","Paulo Gazzaniga","ARG","GK",27,1613,47.2,23.6,25,23.2,17,18,17.9,377,0.89,15.04481588688,318.156523761355,-0.106194690265487,145.542726710204,40.2359478108525
"2020","Toulouse","Ligue 1","Baptiste Reynet","FRA","GK",28,2035,80.8,27,22,39,22,23,22.6,616,1.02,14.7013324660018,291.526533079803,-0.300813008130081,240.069485992047,71.6703787691222
"2020","Udinese","Serie A","Juan Musso","ARG","GK",25,3420,100,41.6,37,53.4,38,38,38,812,0.53,27.3758229252452,410.23936565626,0.0211132437619962,264.166732223374,47.9579054559674
"2020","Union Berlin","Bundesliga","Rafał Gikiewicz","POL","GK",31,2970,97.1,41,41,52,33,33,33,1079,1.12,38.7618040756285,344.604302054377,-0.0838445807770961,304.82334205789,40.2359478108525
"2020","Valencia","La Liga","Jasper Cillessen","NED","GK",30,2096,61.3,26.4,27,34,23,24,23.3,549,0.56,9.52933979114373,366.637468531809,0.00343642611683849,187.19997058333,54.9306144334055
"2020","Valencia","La Liga","Jaume Doménech","ESP","GK",28,1324,38.7,17,19,22.1,14,15,14.7,329,0.41,14.1949223367748,320.809161200838,-0.0952380952380952,222.577101506594,0
"2020","Valladolid","La Liga","Jordi Masip","ESP","GK",30,3150,92.1,33.1,29,50.1,35,35,35,714,0.43,13.8455224134623,355.950348351629,0.105504587155963,220.030610032301,29.7360140460217
"2020","Villarreal","La Liga","Sergio Asenjo","ESP","GK",30,3060,89.5,54.1,52,39.9,34,34,34,750,0.79,17.8019583462227,374.767217952467,-0.0335917312661499,195.756980572801,32.4966994892237
"2020","Watford","Premier League","Ben Foster","ENG","GK",36,3420,100,48.9,36,58.1,38,38,38,912,1.45,33.1056463282035,355.335927700092,0.0255591054313099,223.298884742683,25.5586945322339
"2020","Werder Bremen","Bundesliga","Jiří Pavlenka","CZE","GK",27,2970,97.1,38.2,40,54.3,33,33,33,894,0.91,12.7737586387253,312.770124816361,-0.292929292929293,250.336342762899,0
"2020","West Ham","Premier League","Łukasz Fabiański","POL","GK",34,2117,61.9,32.2,36,36.8,23,25,23.5,480,0.34,17.2493014686239,326.708016581058,0.00311526479750779,254.083451594847,40.2359478108525
"2020","West Ham","Premier League","Roberto","ESP","GK",33,687,20.1,9.7,8,15.1,7,8,7.6,188,1.31,0,271.055319094686,0.106145251396648,147.505112284609,0
"2020","Wolfsburg","Bundesliga","Koen Casteels","BEL","GK",27,2340,76.5,42.3,43,34.1,26,26,26,792,1.31,29.9764524870762,315.248482761976,-0.107871720116618,268.897161098866,0
"2020","Wolfsburg","Bundesliga","Pavao Pervan","AUT","GK",31,720,23.5,10.5,5,8.9,8,8,8,202,1.5,13.4964850154568,295.00823755381,0.298245614035088,191.83162182387,0
"2020","Wolves","Premier League","Rui Patrício","POR","GK",31,3420,100,54.1,51,38,38,38,38,578,0.29,23.8440956807194,339.7539046418,-0.0985915492957746,296.617752826898,92.4658338866967
